id|idcvlac|categoria|nombre|nombre_citaciones|nacionalidad|sexo
2322|635820|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Nieves Corzo Sánchez|NaN|Extranjero - otra|Femenino
2323|193453||Patricia Eugenia Vélez Varela|NaN|Colombiana|Femenino
2324|1425557||Roberto Julián Del Castillo Ramírez|NaN|Colombiana|Masculino
2325|1239147||Victoria Eugenia Galvis Calambás|NaN|Colombiana|Femenino
2326|1603568||Yeniffer Usuriaga Mulato|NaN|Colombiana|Femenino
2327|69833|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos Alberto TRUJILLO SOLARTE|NaN|Colombiana|Masculino
2328|188530|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Hernán Alonso Giraldo Salazar|NaN|Colombiana|Masculino
2329|1643838||Adriana Marcela Fonce Camacho|NaN|Colombiana|Femenino
2330|1321676||Alfredo GÓMEZ CALVACHE|NaN|Colombiana|
2331|1787051||Álvaro Junio Pereira Franco|NaN|Brasilera|Masculino
2332|1587946||Andrés Franco Londoño|NaN|Colombiana|Masculino
2333|1494655||Carlos Alberto Zúñiga Zambrano|NaN|Colombiana|Masculino
2334|1737221||Carlos Alejandro Espinal Molina|NaN|Colombiana|
2335|1322168|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos Alexis Gómez Ruíz|NaN|Colombiana|Masculino
2336|1086430||Carlos Arturo Rodríguez Palma|NaN|Colombiana|Masculino
2337|1406347||Catalina Maria Rua Alvarez|NaN|Colombiana|Femenino
2338|1637020||Cesar Andrade Ramos|NaN|Colombiana|Masculino
2339|1519553||Cristhian Leonardo Urbano Leon|NaN|Colombiana|Masculino
2340|150228||Cristian Felipe Gallego Olaya|NaN|Colombiana|Masculino
2341|76364||David Fernando Daza Urbano|NaN|Colombiana|Masculino
2342|75472||Delio Jaramillo Velez|NaN|Colombiana|Masculino
2343|150980||Diana Paola Franco Acevedo|NaN|Colombiana|Femenino
2344|1673794||Diego Alejandro Varelas|NaN|Colombiana|Masculino
2345|1715324||DIEGO JAVIER GUERRERO ESCOBAR|NaN|Colombiana|Masculino
2346|1354901||Edgar Andres Villabon Aldana|NaN|Colombiana|Masculino
2347|165840||Elida Lucía Gutiérrez Becerra|NaN|Colombiana|Femenino
2348|1601903||Enid Consuelo Daza Dorado|NaN|Colombiana|Femenino
2349|1749893||Esther Sofía Mamián López|NaN|Colombiana|Femenino
2350|171638|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Francisco Javier CILLERUELO MATEO|NaN|Extranjero - otra|
2351|23061||Fulvio David Colimba Anrango|NaN|Colombiana|Masculino
2352|157449||Gabriel Darío Uribe Guerra|NaN|Colombiana|Masculino
2353|69841||Gilberto García Pulgarín|NaN|Colombiana|Masculino
2354|1638051||Hamilton Mauricio Ruiz|NaN|Colombiana|Masculino
2355|1463753||Irene Maria Esther Erazo Estrada|NaN|Colombiana|Femenino
2356|1028||Jan Alejandro Medina López|NaN|Colombiana|Masculino
2357|1444542||Javier Giovanni Rivera Galindo|NaN|Colombiana|Masculino
2358|1737313||Jazmin Garcia Castrillon|NaN|Colombiana|Femenino
2359|1706129||Jesús Fabian Muñoz Pomeo|NaN|Colombiana|Masculino
2360|247081||Jhon Jader Mira Albanés|NaN|Colombiana|
2361|1171674||Jhon Jair Jiménez Gutiérrez|NaN|Colombiana|Masculino
2362|1133721|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jhon Jairo Bravo Grijalba|NaN|Colombiana|Masculino
2363|1336389||Jhonny Carpediem Gómez|NaN|Colombiana|Masculino
2364|1673665||Jhony Fernando Caranguay Mainguez|NaN|Colombiana|Masculino
2365|1584177||JOEL TORRES DEL VALLE|NaN|Colombiana|Masculino
2366|49209||John Alexis Osorio Monsalve|NaN|Colombiana|Masculino
2367|313947||John Hermes Castillo Gómez|NaN|Colombiana|Masculino
2368|1634325||John Jairo López Santander|NaN|Colombiana|Masculino
2369|1608558||Jose Alberto Vélez Marulanda|NaN|Colombiana|Masculino
2370|1625568||Jose Luis Herrera Bravo|NaN|Colombiana|Masculino
2371|1602927||Juan Diego Durango Higinio|NaN|Colombiana|Masculino
2372|1539264||Juan Gabriel Mora Urueña|NaN|Colombiana|Masculino
2373|61305||Juan Manuel Campo Revelo|NaN|Colombiana|Masculino
2374|165816||Juan Miguel Velásquez Soto|NaN|Colombiana|
2375|42914||Juliana Trujillo Urbano|NaN|Colombiana|Femenino
2376|26381||Juneth Andrea Terán Tarapues|NaN|Colombiana|Femenino
2377|1638361||KARINA MARIVEL YAZAN ANRANGO|NaN|Colombiana|Femenino
2378|64038||Leider Taurino Fernandez Rivera|NaN|Colombiana|Masculino
2379|1158368||LUIS MIGUEL DELGADO ORDOÑEZ|NaN|Colombiana|Masculino
2380|170011||Manuel ABELLANAS OAR|NaN|Extranjero - otra|Masculino
2381|439304||Maribel Del Carmen Díaz Noguera|NaN|Colombiana|Femenino
2382|439274||Martha Romero Rojas|NaN|Colombiana|Femenino
2383|1336388|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Nidia Yadira Caicedo Bravo|NaN|Colombiana|Femenino
2384|313912||Norberto De Jesús Tabárez Ramírez|NaN|Colombiana|Masculino
2385|1250728||Olmer Folleco Solarte|NaN|Colombiana|Masculino
2386|1090054||Omar Darío Saldarriaga Ortiz|NaN|Colombiana|Masculino
2387|1087460||Oscar Alberto Correa Arango|NaN|Colombiana|Masculino
2388|1787019||Priscila Cardoso Calegari|NaN|Brasilera|Femenino
2389|1464725||Ricardo Rueda Robayo|NaN|Colombiana|Masculino
2390|1520105||Rigo Julian Osorio Angulo|NaN|Colombiana|Masculino
2391|314242|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Roberto Cruz Rodes|NaN|Cubana|Masculino
2392|884073||Samin Ingrith Cerón Bravo|NaN|Colombiana|Femenino
2393|114983||Santiago Echeverri Valencia|NaN|Colombiana|Masculino
2394|1519910||Sergio Luis Agredo Otero|NaN|Colombiana|Masculino
2395|246360||Siler Amador Donado|NaN|Colombiana|Masculino
2396|69850||Tianxin Cai|NaN|Extranjero - otra|Masculino
2397|1639890||Valeria Arango Montoya|NaN|Colombiana|
2398|1343317||VICTOR HUGO RUIZ GUACHETA|NaN|Colombiana|Masculino
2399|1359120||Viviana Carolina Guerrero Pantoja|NaN|Colombiana|Femenino
2400|1334636||Willian Alexander Flórez Arango|NaN|Colombiana|Masculino
2401|860964||Wilson Arley Martínez Flor|NaN|Colombiana|Masculino
2402|1673018||Yazmin Andrea David Carvajal|NaN|Colombiana|Femenino
2403|1533511||yenny carolina molano castaño|NaN|Colombiana|Femenino
2404|1327410||Yohny Ferney Calderón Henao|NaN|Colombiana|Masculino
2405|1419563||CARLOS ANDRES MARTOS OJEDA|NaN|Colombiana|Masculino
2406|885398||Diego Fernando Ruiz Solarte|NaN|Colombiana|Masculino
2407|1513182||Eric Fernando Bravo Montenegro|NaN|Colombiana|Masculino
2408|1086413||Fernando Andrés Benavides Agredo|NaN|Colombiana|Masculino
2409|162760||Leonid Brehsner Sepúlveda Avendaño|NaN|Colombiana|Masculino
2410|1086391|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Wilson Fernando Mutis Cantero|NaN|Colombiana|Masculino
2411|157333||Yamidt Bermúdez Tobón|NaN|Colombiana|Masculino
2412|839752||Camilo Ernesto Andrade Sossa|NaN|Colombiana|Masculino
2413|1611414||Alberto Moncayo Fernández|NaN|Colombiana|Masculino
2414|1619226||amelfi narvaez mosquera|NaN|Colombiana|Femenino
2415|349143|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Augusto Prado España|NaN|Colombiana|Masculino
2416|395358||Edna Lourdes Orozco Calambás|NaN|Colombiana|Femenino
2417|1611415||elcy yolanda bolaños gonzales|NaN|Colombiana|Femenino
2418|1361969||Federico Mosquera Guerra|NaN|Colombiana|Masculino
2419|13404|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Gerardo Andrés Torres Rodríguez|NaN|Colombiana|Masculino
2420|228990||Gerardo Ignacio Naundorf Sanz|NaN|Colombiana|Masculino
2421|29491||Guillermo Leòn Vàsquez Zapata|NaN|Colombiana|Masculino
2422|1473999||Gustavo Adolfo Pisso Florez|NaN|Colombiana|Masculino
2423|160636||Hilldier Zamora González|NaN|Colombiana|Masculino
2424|604658||Jhan Alejandro SANDOVAL|NaN|Colombiana|Masculino
2425|1394281||Jhonatan Gutierrez Garaviz|NaN|Colombiana|Masculino
2426|1619153||Jimmy Gaviria Chimonce|NaN|Colombiana|Masculino
2427|346381||José Manuel Tobar Mesa|NaN|Colombiana|Masculino
2428|348104||José Toribio Beltrán Vidal|NaN|Colombiana|Masculino
2429|774642||Juan Manuel Diez Hernández|NaN|Extranjero - otra|Masculino
2430|338540||Juan Pablo Paz Concha|NaN|Colombiana|Masculino
2431|1538616|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|leisly Katherin ruiz Montoya|NaN|Colombiana|Femenino
2432|166549||Luis Fernando Fernández Trujillo|NaN|Colombiana|Masculino
2433|348139||Magda Ximena Chilito Burbano|NaN|Colombiana|Femenino
2434|348619|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Magnolia Longo Sánchez|NaN|Colombiana|Femenino
2435|377937||Marcela Janeth Serna Zamora|NaN|Colombiana|Femenino
2436|182079|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|MARIA CRISTINA GALLEGO ROPERO|NaN|Colombiana|Femenino
2437|1382366||Mayra Andrea Zamora Moreno|NaN|Colombiana|Femenino
2438|1498280||NEYBRIZ MAYELA GUEVARA RAMIREZ|NaN|Colombiana|Femenino
2439|1611376||Pablo Cesar Garcés Solarte|NaN|Colombiana|
2440|1611381||Yenni Paola Samboní Ceballos|NaN|Colombiana|Femenino
2441|13528|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Andrés José Castrillón Muñoz|NaN|Colombiana|Masculino
2442|13544|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Olga Patricia Solis Valencia|NaN|Colombiana|Femenino
2443|560464||Aida Lucia TORO RAMIREZ|NaN|Colombiana|Femenino
2444|1431291||Albert Pesquisador Innovator|NaN|Colombiana|Masculino
2445|1008269|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Alexander Zúñiga Collazos|NaN|Colombiana|Masculino
2446|1357697|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Angela Rocio Chantre Astaiza|NaN|Colombiana|Femenino
2447|12840||Borgia Enrico Acosta Fuentes|NaN|Colombiana|Masculino
2448|228729||Celia Marina Avila|NaN|Colombiana|Femenino
2449|692662||Clara Ines Uribe Giraldo|NaN|Colombiana|Femenino
2450|332712|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Deycy Janeth SANCHEZ PRECIADO|NaN|Colombiana|Femenino
2451|1665529||Diego Caldas Varona|NaN|Colombiana|Masculino
2452|150495||Diógenes PATIÑO CASTAÑO|NaN|Colombiana|Masculino
2453|12831||Francois Pierre Gravel|NaN|Extranjero - otra|Masculino
2454|1493543||Gustavo Adolfo Fuentes Delgado|NaN|Colombiana|Masculino
2455|228516||Helvia Braendly de Bucheli|NaN|Extranjero - otra|Femenino
2456|14219||jhoana katheryne sandoval serna|NaN|Colombiana|Femenino
2457|231380||Luis Eduardo Montoya Delgado|NaN|Colombiana|Masculino
2458|613096||Luz Marina Ardila Barragan|NaN|Colombiana|Femenino
2459|12491|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Luz Stella Pemberthy Gallo|NaN|Colombiana|Femenino
2460|1698918||María Cecilia Velásquez López|NaN|Colombiana|Femenino
2461|1640549||María Teresa Amaya de Castro|NaN|Colombiana|Femenino
2462|1405950|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|MARYSOL CASTILLO PALACIO|NaN|Colombiana|Femenino
2463|102718||MAURICIO ANDRES MANRIQUE|NaN|Colombiana|Masculino
2464|151289||Santiago Martínez Cadena|NaN|Colombiana|Masculino
2465|351067||Carolina Delgado Hurtado|NaN|Colombiana|Femenino
2466|61344|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Hugo PORTELA GUARIN|NaN|Colombiana|Masculino
2467|561460|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos Enrique Osorio Garces|NaN|Colombiana|Masculino
2468|891142||Adriana Del Rocío Hernández Yasnó|NaN|Colombiana|Femenino
2469|61352|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Astrid Lorena Perafán Ledezma|NaN|Colombiana|Femenino
2470|1580526||Aura Paola Andrade Ayala|NaN|Colombiana|Femenino
2471|1626295||Bárbara González Medina|NaN|Colombiana|Femenino
2472|667099||Carlos Andrés Oviedo Ospina|NaN|Colombiana|Masculino
2473|61395||Carlos David Rodriguez Florez|NaN|Colombiana|Masculino
2474|61417|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos Julián Idrobo Medina|NaN|Colombiana|
2475|1278266|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carlos salazar villamarin|NaN|Colombiana|Masculino
2476|762172||Cesar Alfaro Mosquera Dorado|NaN|Colombiana|Masculino
2477|61409||Claudia Liliana Astaiza Cuellar|NaN|Colombiana|Femenino
2478|1426480||diana paola muñoz|NaN|Colombiana|Femenino
2479|228753||Edith Yolima Muñoz Bolaños|NaN|Colombiana|Femenino
2480|11924||Ernesto Leon Rodríguez Florez|NaN|Colombiana|Masculino
2481|522937||Franz Xaver Faust|NaN|Extranjero - otra|Masculino
2482|1447464||GONZALO MEJIA OSPINA|NaN|Colombiana|Masculino
2483|1380980||Isabel Cristina Tejada Espinosa|NaN|Colombiana|Femenino
2484|167401||Jaime Antonio Fayad Herrera|NaN|Colombiana|Masculino
2485|683515||Jhon Felipe Benavides Narvaez|NaN|Colombiana|Masculino
2486|1381372||Katherine Bravo Illera|NaN|Colombiana|Femenino
2487|949442||Laura Elena Ledesma Rios|NaN|Colombiana|Femenino
2488|1506344||Lina María Burbano Quiñones|NaN|Colombiana|Femenino
2489|1427058||LIZETH ARELLY DIAZ|NaN|Colombiana|Femenino
2490|1685617||Manuel Eduardo Noguera Salas|NaN|Colombiana|Masculino
2491|1440503||Mario Marino Madroñero Morillo|NaN|Colombiana|Masculino
2492|1430336||Mayra Alejandra Cruz Salamanca|NaN|Colombiana|Femenino
2493|1410825||Mercy Lorena Urbano Pardo|NaN|Colombiana|Femenino
2494|61360||Miguel Eduardo Delgado Burbano|NaN|Colombiana|Masculino
2495|512869||Nancy Lorena Obando Villota|NaN|Colombiana|Femenino
2496|1563849||Rosa Elvira Castillo Velez|NaN|Colombiana|Femenino
2497|1377643||salomon rodriguez guarin|NaN|Colombiana|Masculino
2498|491012|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Sandra Carolina PORTELA GARCIA|NaN|Colombiana|Femenino
2499|61387||Víctor Hugo Lozano Fernández|NaN|Colombiana|Masculino
2500|61379|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|William Andrés Martínez Dueñas|NaN|Colombiana|Masculino
2501|1506372||Yira Yessenia Serna Arboleda|NaN|Colombiana|Femenino
2502|329916||TULIO ANDRÉS CLAVIJO GALLEGO|NaN|Colombiana|Masculino
2503|826820|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Luis Ervin Prado Arellano|NaN|Colombiana|Masculino
2504|1761||David Fernando Prado Valencia|NaN|Colombiana|Masculino
2505|140642||Ángela Rocío Sevilla Zuñiga|NaN|Colombiana|Femenino
2506|139617||Angie Guerrero Zamora|NaN|Colombiana|Femenino
2507|1479719||Edgar de Jesús Velásquez RIVERA|NaN|Colombiana|Masculino
2508|1348276||Julieth Johanna Batero Portilla|NaN|Colombiana|Femenino
2509|2006||Laura Helena Ramírez Tobar|NaN|Colombiana|Femenino
2510|312304||Marcela Piamonte Cruz|NaN|Colombiana|Femenino
2511|1564881||María Isabel Delgado López|NaN|Colombiana|Femenino
2512|1443120||Natalia Cobo PAZ|NaN|Colombiana|Femenino
2513|1351820||Wilian Giovani Jiménez Escobar|NaN|Colombiana|
2514|87742||Yurany Perdomo Forero|NaN|Colombiana|Femenino
2515|12904||Adolfo Plazas Tenorio|NaN|Colombiana|Masculino
2516|12491|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Luz Stella Pemberthy Gallo|NaN|Colombiana|Femenino
2517|309869||Adriana Paola Sánchez Rico|NaN|Colombiana|Femenino
2518|207632||Blanca Cecilia Ordòñez Camacho|NaN|Colombiana|Femenino
2519|975877||Carlos Augusto Andrade Eraso|NaN|Colombiana|Masculino
2520|351067||Carolina Delgado Hurtado|NaN|Colombiana|Femenino
2521|1240811||Carolina Quiñónez Zúñiga|NaN|Colombiana|Femenino
2522|1424070||Cesar Augusto Gomez Villamarin|NaN|Colombiana|Masculino
2523|332712|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Deycy Janeth SANCHEZ PRECIADO|NaN|Colombiana|Femenino
2524|1228951||Edson Jenner Sánchez Ipia|NaN|Colombiana|Masculino
2525|397407|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Elizabeth Ruano Ibarra|NaN|Colombiana|Femenino
2526|219517||German Adolfo España Muñoz|NaN|Colombiana|Masculino
2527|195600||GUILLERMO ENRIQUE SANTACRUZ RUIZ|NaN|Colombiana|Masculino
2528|637939||Heydy Belsy Pabon Ortiz|NaN|Colombiana|Femenino
2529|862991||Jhon Alexander Urrutia Palacios|NaN|Colombiana|Masculino
2530|383970||Luisa Fernanda Zapata Arango|NaN|Colombiana|Femenino
2531|637912||María Fernanda Moreno Prado|NaN|Colombiana|Femenino
2532|203793||Martha Nydia OJEDA BAOS|NaN|Colombiana|Femenino
2533|1201026||Omaira Calvo Giraldo|NaN|Colombiana|Femenino
2534|209546||Oscar ARBOLEDA GARZÓN|NaN|Colombiana|Masculino
2535|205087||Sandra Patricia Rebolledo Acosta|NaN|Colombiana|Femenino
2536|870994|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Wilfred Fabian Rivera Martinez|NaN|Colombiana|Masculino
2537|1386121||Yury Yohana Castillo Molina|NaN|Colombiana|Femenino
2538|227013||Gladys Amanda MERA URBANO|NaN|Colombiana|Femenino
2539|674460||Martha Isabel Vivas Chacón|NaN|Colombiana|Femenino
2540|1536563||adriana castro mañunga|NaN|Colombiana|Femenino
2541|1619543||ADRIANA LUCIA VALDEZ FERNANDEZ|NaN|Colombiana|Femenino
2542|1723111||Adriana Rodríguez Gómez|NaN|Colombiana|Femenino
2543|1842789||Andrés Camilo Verdugo Mejia|NaN|Colombiana|Masculino
2544|1701106||Carmita Anabeli Cepeda Chamorro|NaN|Colombiana|Femenino
2545|1634009||César José Vela Prieto|NaN|Colombiana|Masculino
2546|1806077||Claudia Jimena Castro Garzon|NaN|Colombiana|Femenino
2547|1842472||Daniel Felipe Rosas Camayo|NaN|Colombiana|Masculino
2548|70326||Dayra Maritza Quiñones Zúñiga|NaN|Colombiana|Femenino
2549|33794||DIANA VANESSA FLOREZ MEZA|NaN|Colombiana|Femenino
2550|60916||Elisa Jojoa Tobar|NaN|Colombiana|Femenino
2551|1121634||Enid Esperanza Garzón Manquillo|NaN|Colombiana|Femenino
2552|1349410||Gloria Amparo Miranda Martínez|NaN|Colombiana|Femenino
2553|1616301||Ivett Adriana Herrera Zuleta|NaN|Colombiana|Femenino
2554|1147030||Jorge Albeiro SOTELO DAZA|NaN|Colombiana|Masculino
2555|101003||Laura Mercedes Trujillo Uribe|NaN|Colombiana|Femenino
2556|1174436||Mabel Amalia Cuellar Tobar|NaN|Colombiana|Femenino
2557|1622262||Natalia Chávez Narváez|NaN|Colombiana|Femenino
2558|1352126||PAULA ANDREA TOSE VERGARA|NaN|Colombiana|Femenino
