idcvlac,categoria,nombre,nombre_citaciones,nacionalidad,sexo
0001604343,No Aplica,Luisa Maria Montenegro Rebolledo,"MONTENEGRO REBOLLEDO, LUISA MARIA",Colombiana,Femenino
0001372883,No Aplica,Mabell Rocio Orobio Mosquera,"OROBIO MOSQUERA, MABELL ROCIO",Colombiana,Femenino
0001462903,No Aplica,MARINO VELEZ VARELA,Marino Vélez Varela MD,Colombiana,Masculino
0001462603,No Aplica,Marino Velez Varela,"VELEZ VARELA, MARINO",Colombiana,Masculino
0000842532,No Aplica,Mario Ernesto Correa Correa,"CORREA CORREA, MARIO ERNESTO",Colombiana,Masculino
0000531600,Investigador Junior ,Maritsa Cruz Muñoz,"CRUZ MUÑOZ, MARITSA",Colombiana,Femenino
0000451479,No Aplica,Miguel Eduardo Guevara Burbano,"GUEVARA BURBANO, MIGUEL EDUARDO",Colombiana,Masculino
0001338409,No Aplica,Nancy LLANOS Llanos,"LLANOS, NANCY",Colombiana,Femenino
0000207748,No Aplica,Nilza Velasco Palomino,"VELASCO PALOMINO, NILZA",Colombiana,Femenino
0001219308,No Aplica,Sandra Carlina Rivas Zúñiga,"RIVAS ZÚÑIGA, SANDRA CARLINA",Colombiana,No Aplica
0001345845,Investigador Junior ,Willian Orlando Castillo Ordoñez,"CASTILLO ORDOÑEZ, WILLIAN ORLANDO",Colombiana,Masculino
0000669385,No Aplica,Yhon Jairo Acosta Pérez,"PÉREZ, Y. J. A.",Colombiana,Masculino
0001459330,No Aplica,Francisco Rodríguez Ledezma,"RODRÍGUEZ LEDEZMA, FRANCISCO",Colombiana,Masculino
0001418041,No Aplica,Andrea Patricia Muñoz Constain,Andrea M. Constain,Colombiana,Femenino
0001601396,No Aplica,Beatriz Natalia Morales Fernández,"MORALES FERNÁNDEZ, BEATRIZ NATALIA",Colombiana,Femenino
0001372202,No Aplica,Carlos Mario Cardona Santos,"CARDONA SANTOS, CARLOS MARIO",Colombiana,Masculino
0001628102,No Aplica,DIEGO ROMÁN MUÑOZ BASTIDAS,"MUÑOZ BASTIDAS, DIEGO ROMÁN",Colombiana,Masculino
0001511753,No Aplica,ELIO RUBIER JIMENEZ OREJUELA,"JIMENEZ OREJUELA, ELIO RUBIER",Colombiana,Masculino
0001566206,No Aplica,Fabian Andres Valverde Sanchez,"VALVERDE SANCHEZ, FABIAN ANDRES",Colombiana,Masculino
0001083546,Investigador Asociado ,Gladys Adriana Espinel Rubio,"ESPINEL RUBIO, GLADYS ADRIANA",Colombiana,Femenino
0001357378,No Aplica,Gloria Miriam Erazo Arcos,"Erazo, A. Gloria M.",Colombiana,Femenino
0000889970,No Aplica,Hernán Rodríguez Uribe,"RODRÍGUEZ URIBE, HERNÁN",Colombiana,Masculino
0001334190,No Aplica,ISABEL ANGELICA ORTEGA ALEGRIA,"ORTEGA ALEGRIA, ISABEL ANGELICA",Colombiana,Femenino
0001630320,No Aplica,Javier Julian Palta Perez,"PALTA PEREZ, JAVIER JULIAN",Colombiana,Masculino
0001514414,No Aplica,Juan Carlos León Castillo,"LEÓN CASTILLO, JUAN CARLOS",Colombiana,Masculino
0001569965,No Aplica,María Isabel Caicedo Álvarez,"CAICEDO ÁLVAREZ, MARÍA ISABEL",Colombiana,Femenino
0000184454,No Aplica,Ricardo Andres Hurtado Velasco,"HURTADO VELASCO, RICARDO ANDRES",Colombiana,Masculino
0001827567,No Aplica,Wilmer Andrés Peña Carvajal,andrespeka,Colombiana,No Aplica
0001461711,No Aplica,Ximena Alexandra Narváez Burbano,"NARVÁEZ BURBANO, XIMENA ALEXANDRA",Colombiana,No Aplica
0000552410,No Aplica,Francisco Javier Parra Correa,"PARRA CORREA, FRANCISCO JAVIER",Colombiana,Masculino
0000036701,No Aplica,KAREN YISSELLE RAMOS URBANO,"RAMOS URBANO, KAREN YISSELLE",Colombiana,Femenino
0000028478,No Aplica,María Isabel Campos Achicanoy,"CAMPOS ACHICANOY, MARÍA ISABEL",Colombiana,Femenino
0001681423,No Aplica,Angela Patricia Girón Ojeda,"GIRÓN OJEDA, ANGELA PATRICIA",Colombiana,Femenino
0001425427,Investigador Junior ,DEIDI YOLIMA MACA URBANO,"MACA URBANO , DEIDI YOLIMA",Colombiana,Femenino
0000081967,No Aplica,Andrea Ximena ZÚÑIGA LÓPEZ,"ZÚÑIGA LÓPEZ, ANDREA XIMENA",Colombiana,Femenino
0001527667,No Aplica,Bibiana Patricia Pérez González,"PÉREZ GONZÁLEZ, BIBIANA PATRICIA",Colombiana,Femenino
0001626313,No Aplica,Brigitte Paola Velasco Zambrano,"VELASCO ZAMBRANO , BRIGITTE PAOLA",Colombiana,Femenino
0000431974,No Aplica,Carlos Fernando mina zape,"MINA ZAPE, CARLOS FERNANDO",Colombiana,Masculino
0001341044,No Aplica,Christian Sarria Villaquiran,"SARRIA VILLAQUIRAN, CHRISTIAN",Colombiana,Masculino
0000143202,Investigador Junior ,Claudia Lorena Burbano García,"BURBANO GARCÍA, CLAUDIA LORENA",Colombiana,Femenino
0000166590,No Aplica,Diana Isabel Giron Madroñero,"GIRON MADROÑERO, DIANA ISABEL",Colombiana,Femenino
0000843962,No Aplica,Diana Isabel Velandia Díaz,"VELANDIA DÍAZ, DIANA ISABEL",Colombiana,Femenino
0001335932,No Aplica,Edward Armando Pinzón Quesada,"PINZÓN QUESADA, EDWARD ARMANDO",Colombiana,Masculino
0001462814,No Aplica,Eleonora Castellanos Jaramillo,"CASTELLANOS JARAMILLO, ELEONORA",Colombiana,Femenino
0001295683,No Aplica,Héctor Reynaldo Chávez Muriel,"CHÁVEZ MURIEL, HÉCTOR REYNALDO",Colombiana,Masculino
0001649527,No Aplica,Heriberto Galeano Trilleras,"GALEANO TRILLERAS, HERIBERTO",Colombiana,Masculino
0001674093,No Aplica,JESSICA VANESSA SANDOVAL ACEVEDO,"Sandoval, J",Colombiana,Femenino
0000456535,No Aplica,Jorge Ordoñez Valverde,"ORDOÑEZ VALVERDE, JORGE",Colombiana,Masculino
0000202436,Investigador Senior ,Julio Cesar Ossa Ossa,"OSSA OSSA, JULIO CESAR",Colombiana,Masculino
0000523534,No Aplica,Laura Victoria Solano Solarte,"SOLANO SOLARTE, LAURA VICTORIA",Colombiana,Femenino
0000320560,No Aplica,Mabel Concepción Valencia Mosquera,"VALENCIA MOSQUERA, MABEL CONCEPCIÓN",Colombiana,Femenino
0000040926,No Aplica,Maria Alejandra Caicedo Bucheli,"CAICEDO BUCHELI, MARIA ALEJANDRA",Colombiana,Femenino
0000130665,No Aplica,María Alejandra Ceballos Casas,"CEBALLOS, ALEJANDRA",Colombiana,Femenino
0000915203,No Aplica,Maria Fernanda Hurtado Medina,"MEDINA, M. F. H.",Colombiana,Femenino
0001582638,No Aplica,MARILUZ CARDOZO DUARTE,"CARDOZO DUARTE, MARILUZ",Colombiana,Femenino
0001649369,No Aplica,Martha Isabel Lasso Quintero,Martha Isabel Lasso Quintero,Colombiana,Femenino
0000792900,Investigador Junior ,Oscar Armando Erazo Santander,"ERAZO SANTANDER, OSCAR ARMANDO",Colombiana,Masculino
0001336174,No Aplica,Patricia Liliana Ortiz Gomez,"ORTIZ GOMEZ, PATRICIA LILIANA",Colombiana,Femenino
0000025623,No Aplica,SONNIA ALEXANDRA HEREDIA GALVEZ,"HEREDIA GALVEZ, SONNIA ALEXANDRA",Ecuatoriana,Femenino
0001743601,No Aplica,susana eugenia maya duran,"Maya, Susana",Colombiana,Femenino
0000163054,No Aplica,VIANEY PALACIOS CARABALI,"PALACIOS CARABALI , VIANEY",Colombiana,Femenino
0000638013,No Aplica,Wilson Gardel Rendón Muñoz,"MUÑOZ, W. G. R.",Colombiana,Masculino
0001480453,No Aplica,Yennifer Collazos Ramírez,"COLLAZOS RAMÍREZ, YENNIFER",Colombiana,Femenino
0001140922,No Aplica,Diana Lorena Campo Buitrago,"CAMPO, D.",Colombiana,No Aplica
0001541550,No Aplica,Maria de los Angeles Calvo Echeverri,"CALVO ECHEVERRI, MARIA DE LOS ANGELES",Colombiana,Femenino
0001388799,Investigador Junior ,MAYERLY ZULAY RUIZ TORRES,"RUIZ TORRES, MAYERLY ZULAY",Colombiana,Femenino
0000001408,No Aplica,Diana Alexandra Pacheco Torres,"PACHECO TORRES, DIANA ALEXANDRA",Colombiana,Femenino
0000401749,No Aplica,Adriana DIAGO ORTIZ,"DIAGO ORTIZ, ADRIANA",Colombiana,Femenino
0000077068,No Aplica,CARLOS FERNANDO ARBOLEDA ARTUNDUAGA,"ARBOLEDA ARTUNDUAGA, CARLOS FERNANDO",Colombiana,Masculino
0000544191,No Aplica,Carlos Hernan Andrade Falla,"ANDRADE FALLA, CARLOS HERNAN",Colombiana,Masculino
0000435724,No Aplica,Didier Ruben Cordoba Lozada,"CORDOBA LOZADA, DIDIER RUBEN",Colombiana,Masculino
0000120410,No Aplica,FABIO NELSON SARRIA SOLARTE,"SARRIA SOLARTE, FABIO NELSON",Colombiana,Masculino
0001472165,No Aplica,FRANCISCO JAVIER AGUILAR ERAZO,"AGUILAR ERAZO, FRANCISCO JAVIER",Colombiana,Masculino
0001414661,No Aplica,HECTOR SÁNCHEZ COLLAZOS,"SÁNCHEZ COLLAZOS, HECTOR",Colombiana,Masculino
0001649894,No Aplica,JAVIER ALBERTO SALAZAR TOBAR,"SALAZAR TOBAR, JAVIER ALBERTO",Colombiana,Masculino
0000155421,No Aplica,Lina Marcela Imbachi Chilito,"IMBACHI CHILITO, LINA MARCELA",Colombiana,Femenino
0000077067,No Aplica,MARIA FERNANDA SEMANATE SOLIS,"SEMANATE SOLIS, MARIA FERNANDA",Colombiana,Femenino
0000404691,No Aplica,Rafael Mauricio PADILLA MORENO,"PADILLA MORENO, RAFAEL MAURICIO",Colombiana,Masculino
0000001371,No Aplica,RICARDO RIOMALO RIVERA,"RIOMALO RIVERA, RICARDO",Colombiana,Masculino
0000077065,No Aplica,Rocio del Pilar Garcia Tosse,"GARCIA TOSSE, ROCIO DEL PILAR",Colombiana,Femenino
0000957127,No Aplica,Santiago Andrés Martínez Cajas,Santiago Martínez-Cajas,Colombiana,Masculino
0001579209,No Aplica,John Felipe Ramirez Bolaños,"RAMIREZ BOLAÑOS, JOHN FELIPE",Colombiana,Masculino
0000013480,Investigador Junior ,Claudia Fernanda Villaquirán Raigoza,"VILLAQUIRÁN RAIGOZA, CLAUDIA FERNANDA",Colombiana,Femenino
0000192635,Investigador Senior ,Jorge Enrique Rodríguez Páez,"RODRÍGUEZ PÁEZ, JORGE ENRIQUE",Colombiana,Masculino
0000523127,No Aplica,Adolfoalfredo MOSQUERA LOZANO,"MOSQUERA, A. A.",Colombiana,Masculino
0000499218,No Aplica,Alejandra Isabel Guerrero Duymovic,"GUERRERO DUYMOVIC, A.",Colombiana,Femenino
0000527092,Investigador Junior ,Alejandra María Fernández Solarte,"FERNÁNDEZ SOLARTE, ALEJANDRA MARÍA",Colombiana,Femenino
0000522341,No Aplica,Alejandra Montenegro Hernandez,"HERNANDEZ, A. M.",Colombiana,Femenino
0000517003,No Aplica,Alexander Eliecer iles quintana,"QUINTANA, A. E. I.",Colombiana,Masculino
0000527084,No Aplica,Ana María Guzmán Palacios,"GUZMÁN PALACIOS, ANA MARÍA",Colombiana,Femenino
0000523798,No Aplica,Angela Ximena Moreno Erazo,"ERAZO, A. X. M.",Colombiana,Femenino
0001470299,No Aplica,Cenayda López Obando,"LÓPEZ OBANDO, CENAYDA",Colombiana,Femenino
0000939900,Investigador Junior ,Christhy Vanessa Ruiz Madroñero,"RUIZ MADROÑERO, CHRISTHY VANESSA",Colombiana,Femenino
0001035576,No Aplica,Claudia Patricia Fernandez Perdomo,"FERNANDEZ PERDOMO, CLAUDIA PATRICIA",Colombiana,Femenino
0000707813,Investigador Senior ,Diego CORAL CORAL,"CORAL, D. F",Colombiana,Masculino
0001527513,Investigador Junior ,Fabiola Andrea Prado Espinosa,"PRADO ESPINOSA, FABIOLA ANDREA",Colombiana,Femenino
0001343748,No Aplica,Gentil Anacona Ordoñez,Anacona Ordoñez G,Colombiana,Masculino
0000904465,No Aplica,Humar AVILA VANEGAS,"VANEGAS, H. A. A.",Colombiana,Masculino
0001374314,No Aplica,Ingrid Eliana Fernandez Campo,"FERNANDEZ CAMPO, INGRID ELIANA",Colombiana,Femenino
0000544752,No Aplica,Janeth Cobo Quesada,"COBO QUESADA, JANETH",Colombiana,Femenino
0001449620,No Aplica,JAVIER OSWALDO BOLAÑOS RIVERA,BOLAÑOS JAVIER,Colombiana,Masculino
0001506207,No Aplica,Jazmín Calvache Muñoz,"CALVACHE MUÑOZ, JAZMÍN",Colombiana,Femenino
0000055801,No Aplica,José Fernando Muñoz Chilito,"MUÑOZ CHILITO, JOSÉ FERNANDO",Colombiana,Masculino
0000942421,No Aplica,José Rodrigo Muñoz Hoyos,"MUÑOZ HOYOS, JOSÉ RODRIGO",Colombiana,Masculino
0001523854,No Aplica,Julian Medina Chicue,J. Medina,Colombiana,Masculino
0000515485,No Aplica,Lina AHUMADA DAZA,"DAZA, L. M. A.",Colombiana,Femenino
0001373757,No Aplica,LUCY CATERINE DAZA GOMEZ,CATERINE DAZA GOMEZ,Colombiana,Femenino
0001343741,No Aplica,Marly Montero Muñoz,Montero Muñoz M.,Colombiana,Femenino
0000012580,No Aplica,Miguel Hugo CORCHUELO MORA,"CORCHUELO MORA, MIGUEL HUGO",Colombiana,Masculino
0001365695,Investigador Junior ,MONICA ANDREA VARGAS URBANO,"VARGAS URBANO, MONICA ANDREA",Colombiana,Femenino
0000988391,No Aplica,Nathalie Marcela Cerón Hurtado,"Ceron_Hurtado, N. M.",Colombiana,Femenino
0000181854,No Aplica,Oscar Bermúdez Castillo,"BERMÚDEZ CASTILLO, OSCAR",Colombiana,Masculino
0000720798,No Aplica,Rodrigo Arbey Muñoz Meneses,"MENESES, R. A. M.",Colombiana,Masculino
0000177008,Investigador Junior ,Sonia Gaona Jurado,"GAONA JURADO, SONIA",Colombiana,Femenino
0001382405,Investigador Junior ,Yasser Halil Ochoa Muñoz,"OCHOA MUÑOZ, YASSER HALIL",Colombiana,Masculino
0000534250,No Aplica,Diego Mauricio Sandoval Cerón,"SANDOVAL CERÓN, DIEGO MAURICIO",Colombiana,Masculino
0000169506,No Aplica,LILIANA MARCELA CAICEDO RAMIREZ,"CAICEDO RAMIREZ, LILIANA MARCELA",Colombiana,Femenino
0001466434,Investigador Junior ,Jorge Augusto Herrera Chaparro,"HERRERA CHAPARRO, JORGE AUGUSTO",Colombiana,Masculino
0001841420,No Aplica,CESAR GILBERTO ZUÑIGA MUÑOZ,"ZUÑIGA MUÑOZ, CESAR GILBERTO",Colombiana,Masculino
0001876837,Investigador Junior ,Hanier Hernan Agudelo Ledezma,Agudelo H,Colombiana,Masculino
0000031543,No Aplica,CLAUDIA LORENA ESCOBAR SERNA,"ESCOBAR SERNA, CLAUDIA LORENA",Colombiana,Femenino
0000047255,No Aplica,Elsy Lorena Rosero Ceballos,"ROSERO CEBALLOS, ELSY LORENA",Colombiana,Femenino
0001602134,No Aplica,Juan Fernando Alvarez Correa,"Álvarez-Correa, J.F",Colombiana,Masculino
0000027968,No Aplica,Marcela Ávila Cerón,"ÁVILA CERÓN, MARCELA",Colombiana,Femenino
0000702269,Investigador Senior ,Juan Carlos AGUIRRE GARCÍA,"AGUIRRE GARCÍA, JUAN CARLOS",Colombiana,Masculino
0000184658,No Aplica,Charlie Stephania Ocaña Calvachy,"OCAÑA CALVACHY, CHARLIE STEPHANIA",Colombiana,Femenino
0000178554,No Aplica,Cristian Emanuel Arteaga Delgado,"ARTEAGA DELGADO, CRISTIAN EMANUEL",Colombiana,Masculino
0001296787,No Aplica,Diana Marcela Albadan Murillo,"ALBADAN MURILLO, DIANA MARCELA",Colombiana,Femenino
0001378084,No Aplica,DIANA PATRICIA TRÓCHEZ LÓPEZ,"Tróchez L., D.",Colombiana,Femenino
0001542330,No Aplica,Edivar Mosquera Caicedo,Edivar Mosquera Caicedo,Colombiana,No Aplica
0001695532,No Aplica,Edna Jinelly Orozco Papamija,"OROZCO PAPAMIJA , EDNA JINELLY",Colombiana,Femenino
0000127780,No Aplica,Elena Isabel Hidalgo Mesias,"HIDALGO MESIAS, ELENA ISABEL",Colombiana,Femenino
0000150569,No Aplica,Guillermo Alberto Gurrute Maca,"GURRUTE MACA, GUILLERMO ALBERTO",Colombiana,Masculino
0001441499,Investigador Senior ,Howard Sankey,"SANKEY, HOWARD",Colombiana,Masculino
0001674033,No Aplica,Hugo Alexander González Palacio,"González, H.",Colombiana,Masculino
0001587294,No Aplica,JAVIER BERNARDO ESPINEL MENDEZ,"ESPINEL MENDEZ, JAVIER BERNARDO",Colombiana,Masculino
0000540226,No Aplica,Jose Rafael Rosero Morales,"ROSERO MORALES, JOSE RAFAEL",Colombiana,Masculino
0001620413,No Aplica,Julieth mayerly chilito castro,"CHILITO CASTRO, JULIETH MAYERLY",Colombiana,Femenino
0001643281,No Aplica,Leidy Meneses Fernández,"MENESES FERNÁNDEZ, LEIDY",Colombiana,Femenino
0001412898,No Aplica,Luis Ferney Terán Reinoso,"TERÁN REINOSO, LUIS FERNEY",Colombiana,Masculino
0001778336,No Aplica,María Camila Agredo Rivera,"Agredo Rivera, M.",Colombiana,Femenino
0001562570,No Aplica,Orlando Andrés Ulchur Gómez,"Ulchur, O.",Colombiana,Masculino
0000210625,No Aplica,Patricia ARISTIZABAL MONTES,"ARISTIZABAL MONTES, PATRICIA",Colombiana,Femenino
0000037632,No Aplica,RAÚL ARTURO LASSO LÓPEZ,"LASSO LÓPEZ, RAÚL ARTURO",Colombiana,Masculino
0001350169,No Aplica,richard william mejia ramirez,"MEJIA RAMIREZ, RICHARD WILLIAM",Colombiana,Masculino
0000436283,No Aplica,Sandra Liliana Chacón Flor,"CHACÓN FLOR, SANDRA LILIANA",Colombiana,Femenino
0000618675,No Aplica,Wilson Espinosa de la Pava,Espinosa de la Pava Wilson,Colombiana,Masculino
0001672613,No Aplica,Yamith Alexander Guaca Lozada,"GUACA LOZADA, YAMITH ALEXANDER",Colombiana,Masculino
0001715084,No Aplica,Yuli Viviana Diaz Lugo,"DIAZ LUGO, YULI VIVIANA",Colombiana,Femenino
0001830283,No Aplica,Alberto José Castro García,Alberto Castro García,Colombiana,No Aplica
0001769477,No Aplica,Alejandra Garces Garcia,Alejandra Garcés García,Colombiana,Femenino
0001828753,No Aplica,Cristian Alexis Lasso Quilindo,"Lasso Quilindo, Cristian Alexis",Colombiana,Masculino
0001761568,No Aplica,DIEGO FERNANDO VALNECIA SALINAS,"VALNECIA SALINAS, DIEGO FERNANDO",Colombiana,Masculino
0001602108,No Aplica,ILIANA MORENO HERNANDEZ,"MORENO HERNANDEZ, ILIANA",Colombiana,Femenino
0001833152,No Aplica,JAIRO ENRIQUE MARTINEZ BOLAÑOS,JAIRO MARTINEZ,Colombiana,Masculino
0000159597,No Aplica,JOHN PABLO SANDOVAL PAZ,"SANDOVAL PAZ, JOHN PABLO",Colombiana,Masculino
0000158842,No Aplica,Juan Guillermo Gonzalez Ariza,"GONZALEZ ARIZA, JUAN GUILLERMO",Colombiana,Masculino
0000128788,No Aplica,lady yolima Gomez Chavez,"GOMEZ CHAVEZ, LADY YOLIMA",Colombiana,Femenino
0001583019,No Aplica,victoria constain salazar,"CONSTAIN SALAZAR, VICTORIA",Colombiana,Femenino
0001513107,No Aplica,Willian Norbey Gurrute Quintana,"GURRUTE QUINTANA, WILLIAN NORBEY",Colombiana,Masculino
0000156785,No Aplica,Alex Enrique Ordoñez Hoyos,"ORDOÑEZ HOYOS, ALEX ENRIQUE",Colombiana,Masculino
0001258230,No Aplica,Diana Carolina Vásquez Castro,"VÁSQUEZ CASTRO, DIANA CAROLINA",Colombiana,Femenino
0000176597,No Aplica,Harvey Marin Paladines,"MARIN PALADINES, HARVEY",Colombiana,Masculino
0000684686,No Aplica,Jorge Andres Ramirez Correa,"RAMIREZ CORREA, JORGE ANDRES",Colombiana,Masculino
0000399116,Investigador Junior ,Paola Andrea Torres Andrade,"Torres Andrade, Paola",Colombiana,Femenino
0000061425,Investigador Emérito ,Tulio Enrique Rojas Curieux,"ROJAS CURIEUX, TULIO ENRIQUE",Colombiana,Masculino
0000177784,No Aplica,Axel Alejandro Rojas Martinez,"ROJAS MARTINEZ, AXEL ALEJANDRO",Colombiana,Masculino
0000015270,No Aplica,Cristóbal Gnecco Valencia,"GNECCO VALENCIA, CRISTÓBAL",Colombiana,Masculino
0001440596,No Aplica,DIANA GRANADOS SOLER,"GRANADOS SOLER, DIANA",Colombiana,Femenino
0000069450,Investigador Junior ,Elizabeth CASTILLO GUZMAN,"CASTILLO GUZMAN, ELIZABETH",Colombiana,Femenino
0001237012,Investigador Junior ,Esteban Díaz Montenegro,"DÍAZ MONTENEGRO, ESTEBAN",Colombiana,Masculino
0001236865,Investigador Junior ,Geny Katerine Gonzales Castaño,"GONZALES CASTAÑO, GENY KATERINE",Colombiana,No Aplica
0000873764,No Aplica,Gilma Rios Peñaloza,"RIOS PEÑALOZA, GILMA",Colombiana,Femenino
0001668721,No Aplica,Gustavo Adolfo López Añasco,"LÓPEZ AÑASCO, GUSTAVO ADOLFO",Colombiana,Masculino
0001455981,No Aplica,John Edison Sabogal Venegas,"SABOGAL VENEGAS, JOHN EDISON",Colombiana,Masculino
0000134864,No Aplica,Kevin Evandro Sánchez Saavedra,"SÁNCHEZ SAAVEDRA, KEVIN EVANDRO",Extranjero - otra,Masculino
0000087439,No Aplica,Leidy Vanessa Useche Acevedo,"USECHE ACEVEDO, LEIDY VANESSA",Colombiana,Femenino
0001438999,No Aplica,LEONARDO BEJARANO RODRIGUEZ,"BEJARANO RODRIGUEZ, LEONARDO",Colombiana,Masculino
0000087841,No Aplica,Leonela Lora Mamián,"LORA MAMIÁN, LEONELA",Colombiana,Femenino
0000081396,No Aplica,Lilia TRIVIÑO GARZÓN,"TRIVIÑO GARZÓN, LILIA",Colombiana,Femenino
0002038346,No Aplica,LUCY ELENA TUNUBALA TOMBE,"TUNUBALA TOMBE, LUCY ELENA",Colombiana,Femenino
0001384572,No Aplica,Marcela Alejandra Vallejo Quintero,"VALLEJO QUINTERO, MARCELA ALEJANDRA",Colombiana,Femenino
0000011983,No Aplica,Martha Helena CORRALES CARVAJAL,"CORRALES CARVAJAL, MARTHA HELENA",Colombiana,Femenino
0000258571,No Aplica,Silvia Monroy Álvarez,"MONROY ÁLVAREZ, SILVIA",Colombiana,Femenino
0000231649,No Aplica,Viviana BANGUERO CAMACHO,"BANGUERO CAMACHO, VIVIANA",Colombiana,Femenino
0000087449,No Aplica,William López Fernández,"LÓPEZ FERNÁNDEZ, WILLIAM",Colombiana,Masculino
0000087451,No Aplica,Yinna Isabel Ortiz Ordoñez,"ORTIZ-ORDOÑEZ, YINNA",Colombiana,Femenino
0001386585,No Aplica,Carlos Humberto Carvajal Suárez,"CARVAJAL SUÁREZ, CARLOS HUMBERTO",Colombiana,Masculino
0001741256,No Aplica,Cristhian Camilo Castaño Angel,"CASTAÑO-ANGEL, C",Colombiana,Masculino
0001427472,Investigador Junior ,Daniel Alexander Mendez Reyes,Méndez D.A.,Colombiana,Masculino
0001352668,No Aplica,Daniel José Bernier Oviedo,"BERNIER OVIEDO, DANIEL JOSÉ",Colombiana,Masculino
0000980102,No Aplica,Darwin Carranza Saavedra,"Carranza-Saavedra, D.",Colombiana,Masculino
0000682152,No Aplica,Efredy DELGADO AGUILERA,"DELGADO AGUILERA, EFREDY",Colombiana,Masculino
0000320382,Investigador Senior ,Henry Alexander Váquiro Herrera,"VÁQUIRO HERRERA, HENRY ALEXANDER",Colombiana,Masculino
0000112231,Investigador Junior ,Ingris Yohana Hernández Martínez,I.Y.H. Martinez,Colombiana,Femenino
0000167442,Investigador Junior ,Jaime Daniel Bustos Vanegas,"BUSTOS-VANEGAS JAIME DANIEL, VANEGAS J D B",Colombiana,Masculino
0000742520,No Aplica,Jesus Eduardo BRAVO GOMEZ,"BRAVO GOMEZ, JESUS EDUARDO",Colombiana,Masculino
0001375353,No Aplica,JORGE LUIS SÁNCHEZ ORTEGA,"SÁNCHEZ ORTEGA, JORGE LUIS",Colombiana,Masculino
0000001180,No Aplica,Juan Pablo Quintero Ceron,"QUINTERO-CERON , JUAN PABLO",Colombiana,Masculino
0001466780,No Aplica,Luis Fernando Segura Cañon,"SEGURA CAÑON, LUIS FERNANDO",Colombiana,Masculino
0001657464,No Aplica,maria isabel castillo sanchez,maria isabel,Colombiana,Femenino
0001233416,No Aplica,Pablo Vega Vasquez,"VEGA VASQUEZ, PABLO",Colombiana,Masculino
0001775889,No Aplica,Raúl Rodríguez Herrera,Raul Rodriguez-Herrera,Mexicana,Masculino
0000916757,Investigador Junior ,Victor Alonso García Londoño,"GARCÍA LONDOÑO, VICTOR ALONSO",Colombiana,Masculino
0001406106,No Aplica,WILSON ANTONIO SANCHEZ HERNANDEZ,"SANCHEZ HERNANDEZ, WILSON ANTONIO",Colombiana,Masculino
0001671431,No Aplica,yean carlos zapata diaz,"Zapata, Yean",Colombiana,Masculino
0001888446,No Aplica,Yesika Bernarda López Fuertes,Yesika B. Lopez,Colombiana,Femenino
0000527998,Investigador Junior ,Raúl Hernando Cortés Landázury,"CORTÉS LANDÁZURY, RAÚL HERNANDO",Colombiana,Masculino
0001473185,No Aplica,CARLOS ALBERTO GUTIERREZ SALAZAR,"GUTIERREZ SALAZAR, CARLOS ALBERTO",Colombiana,Masculino
0001490074,No Aplica,alejandro Bustamante Muriel,Alejandro Bustamante M,Colombiana,Masculino
0001475209,No Aplica,Alvaro Javier Pantoja Matta,"PANTOJA MATTA, ALVARO JAVIER",Colombiana,Masculino
0001636642,No Aplica,Ana Julia Hurtado Pinzón,"HURTADO PINZÓN, ANA JULIA",Colombiana,Femenino
0001491218,No Aplica,Andres Felipe Obregon Flor,"OBREGON FLOR, ANDRES FELIPE",Colombiana,Masculino
0000888850,Investigador Junior ,Andres Giraldo Toro,"GIRALDO TORO, ANDRES",Colombiana,Masculino
0000049458,No Aplica,Carlos Andres Erazo Pino,"ERAZO PINO, CARLOS ANDRES",Colombiana,Masculino
0000006656,No Aplica,Cindy Lemos Materon,"LEMOS MATERON, CINDY",Colombiana,Femenino
0000206865,No Aplica,Clara Luz Forero Gómez,"FORERO GÓMEZ, CLARA LUZ",Colombiana,Femenino
0001637328,No Aplica,David Alejandro Zemanate Avirama,"ZEMANATE AVIRAMA, DAVID ALEJANDRO",Colombiana,Masculino
0001364366,No Aplica,deisy johana ruales madroñero,"RUALES MADROÑERO, DEISY JOHANA",Colombiana,Femenino
0001576663,No Aplica,Diana Paola Ortega Fernández,"ORTEGA FERNÁNDEZ, DIANA PAOLA",Colombiana,Femenino
0001538444,No Aplica,Edier Bley Gaviria Acosta,"GAVIRIA ACOSTA, EDIER",Colombiana,Masculino
