idgruplac,verificado,tipo,nombre,lugar,fecha,isbn,editorial,autores
00000000001162,False,Libro resultado de investigación,Territorios Del Saber. Discursos Y Prácticas Del Desarrollo Globalocal,Colombia,2006,958-9451-18-7,Universidad del Cauca,"OLVER BOLIVAR QUIJANO VALENCIA, JAVIER TOBAR COMP, ARIZALDO CARVAJAL, JULIAN SABOGAL, CRISTOBAL GNECCO, JAIRO TOCANCIPA FALLA, CARLOS CORREDOR, ENRIQUE PENA FORERO"
00000000001162,False,Libro resultado de investigación,Finanzas Corporativas,Colombia,2003,958-33-3759-5,Cargraphics Sa,"SIMON ANDRES IDROBO ZUNIGA, ZULMA INES CARDONA MARIN"
00000000008160,False,Libro resultado de investigación,Evaluación De Qr Codes Y Nfc Para Experiencia De Compra En Posibles Entornos Retail. Experiencias Iniciales En La Universidad Del Cauca.,Estados Unidos,2012,978-0-9833210-3-3,Research and Innovation R&I Book,"JUAN DAVID BURBANO JIMENEZ, ANGELA CHANTRE ASTAIZA, GUSTAVO ADOLFO RAMIREZ GONZALEZ"
00000000008160,False,Libro resultado de investigación,Comparacion Estructural Y Linguistica De Procesos De Negocio Semanticos,Estados Unidos,2012,978-0-9833210-5-7,Research and Innovation R&I Book,JUAN CARLOS CORRALES MUNOZ
00000000008160,False,Libro resultado de investigación,Recuperación Multinivel De Procesos De Negocio Basada En Semántica Del Comportamiento.,Estados Unidos,2012,978-0-9833210-6-4,Research and Innovation R&I Book,JUAN CARLOS CORRALES MUNOZ
00000000002141,False,Libro resultado de investigación,"Memorias Del Segundo Seminario Internacional En Genomica, Proteomica, Bioinformatica, Y Biologia De Sistemas",Colombia,2006,978-958-9451-21-2,Universidad del Cauca,"PEDRO ANTONIO MORENO TOVAR, PATRICIA E VELEZ"
00000000008156,False,Libro resultado de investigación,Manual de capacidad y niveles de servicio para carreteras de dos carriles,Colombia,1996,,Universidad del Cauca,"LEONARDO ZUNIGA, CARLOS ARBOLEDA, NELSON RIVAS, JOSE FERNANDO SANCHEZ ORDONEZ, EFRAIN SOLANO, JOSE FERNANDO SANCHEZ"
00000000021496,False,Libro resultado de investigación,Producir cuidando la naturaleza: el marco cognitivo agroambiental del Comité de Integración del Macizo Colombiano,Colombia,2020,978-958-8614,Editorial de la Corporación Universitaria Autónoma del Cauca,WILLIAM BERNARDO MACIAS OROZCO
00000000002141,False,Libro resultado de investigación,"Metagenómica: pioneros, principios y aplicaciones",Colombia,2021,978-958-732-444-0,Universidad del Cauca,"IVON ANDREA BOLANOS MARTINEZ, PEDRO ANTONIO MORENO TOVAR, PATRICIA EUGENIA VELEZ VARELA"
00000000002141,False,Libro resultado de investigación,BOLETÍN DEL POSTGRADO EN CIENCIAS-BIOLOGIA,Colombia,2015,2462-9693,Universidad del Valle,IVON ANDREA BOLANOS MARTINEZ
00000000002141,False,Libro resultado de investigación,"Biología Molecular, Genómica Y Post-Genómica",Colombia,2010,958-33-5118-0,Pedro A Moreno,PATRICIA EUGENIA VELEZ VARELA
00000000002141,False,Libro resultado de investigación,"Biología Molecular, Genómica Y Post-Genómica",Colombia,2009,978-958-33-5118-1,Pedro A Moreno,"PEDRO ANTONIO MORENO TOVAR, JAVIER D BURGOS, PATRICIA E VELEZ"
00000000002141,False,Libro resultado de investigación,Una Visión Sobre El Uso Del Computador En La Enseñanza De Las Matemáticas,Colombia,2007,9589833411,Universidad del Cauca,"ALBA LORENA SILVA SILVA, FRANCIA DEL SOCORRO QUINTERO"
00000000002141,False,Libro resultado de investigación,Atlas Animado De Biología Molecular - Parte I,Colombia,2003,9789583356186,ATGC,"PEDRO ANTONIO MORENO TOVAR, PATRICIA E VELEZ"
00000000009220,False,Libro resultado de investigación,Bitacora Proyecto Morales,Colombia,2008,978-958-9451-97-7,Editorial Universidad Del Cauca,"MARISOL OROZCO ALVAREZ, MARIA DEL SOCORRO CHAVEZ GOMEZ"
00000000002141,False,Libro resultado de investigación,Curso Introductivo De Bilogia Molecular,Colombia,2003,958-33-5617-4,ATGC,"PATRICIA EUGENIA VELEZ VARELA, PEDRO A MORENO T"
00000000002141,False,Libro resultado de investigación,Seguridad computacional,Colombia,2001,,Universidad del Cauca,"SILER AMADOR DONADO, ANDRES FLECHAS, MIGUEL ANGEL NINO"
00000000000694,False,Libro resultado de investigación,Modelizado de componentes en micro - redes AC,Colombia,2021,978-958-722-506-8,Editorial Universidad Tecnológica de Pereira,"JUAN JOSE MORA FLOREZ, MAXIMILIANO BUENO LOPEZ, SANDRA MILENA PEREZ LONDONO"
00000000000694,False,Libro resultado de investigación,Principios De Un Modelo Dinámico Para Integración Empresarial: Un Enfoque Desde Los Sistemas Holónicos De Manufactura - Hms,España,2013,978-3-659-07447-9,Editorial Académica Española,OSCAR AMAURY ROJAS ALVARADO
00000000007399,False,Libro resultado de investigación,Teoría de juegos y aprendizaje reforzado para el control de potencia - Una aplicación en comunicaciones móviles e inalámbricas,España,2017,978-3-639-60950-9,Editorial Académica Española,"VICTOR FABIAN MIRAMA PEREZ, CLAUDIA MILENA HERNANDEZ BONILLA, VICTOR MANUEL QUINTERO FLOREZ"
00000000002153,False,Libro resultado de investigación,Iii Workshop En Redes Mpls,España,2004,84-933619-5-X,"Edicions a Petició, SL.","MONICA HUERTA, XAVIER HESSELBACH SERRA, OSCAR JOSUE CALDERON CORTES"
00000000000694,False,Libro resultado de investigación,Diseño y control de robots industriales: Teoría y práctica,Argentina,2010,978-987-1581-76-4,Editorial Elaleph,OSCAR ANDRES VIVAS ALBAN
00000000003965,False,Libro resultado de investigación,Caracterizacion Fisicoquimica Termica Y Microscopica Del Almidon Nativo Y Agrio De Yuca,Colombia,2007,978-958-9451-54-0,Universidad del Cauca,"HECTOR SAMUEL VILLADA CASTILLO, JOSE FERNANDO GRASS RAMIREZ, HAROLD ACOSTA ZULETA"
00000000004639,False,Libro resultado de investigación,Jóvenes E Imaginarios De La Educación Física,Colombia,2005,9589475833,Universidad del Cauca,"LUIS GUILLERMO JARAMILLO ECHEVERRI, DEIBAR RENE HURTADO HERRERA, JOSE HARVEY MONTOYA PELAEZ, CARLOS IGNACIO ZUNIGA LOPEZ"
00000000004639,False,Libro resultado de investigación,La Educación Física: ¿Un Problema De Preparación O Seducción?,Colombia,2005,9589401910,Kinesis,"LUIS GUILLERMO JARAMILLO ECHEVERRI, NAPOLEON MURCIA PENA, HENRY PORTELA GUARIN"
00000000004639,False,Libro resultado de investigación,Imaginarios De Los Jóvenes Escolares Ante La Clase De Educación Fisica,Colombia,2005,9589401899,Kinesis,"LUIS GUILLERMO JARAMILLO ECHEVERRI, NAPOLEON MURCIA PENA, MARIO GILDARDO LOAIZA, HIPOLITO CAMACHO COY"
00000000004639,False,Libro resultado de investigación,Jóvenes E Imaginarios De La Educación Física,Colombia,2005,9789589475836,Universidad del Cauca,"JOSE HARVEY MONTOYA PELAEZ, DEIBAR RENE HURTADO HERRERA, CARLOS IGNACIO ZUNIGA LOPEZ, LUIS GUILLERMO JARAMILLO ECHEVERRI"
00000000003965,False,Libro resultado de investigación,Guía Del Mercadeo De Plantas Aromáticas Y Especias En La Plaza De Mercado Del Barrio Bolívar En La Ciudad De Popayán,Colombia,2011,978-958-732-089-3,Taller Editorial Universidad Del Cauca,"SILVIO ANDRES MOSQUERA SANCHEZ, JINNA LIZETH FERNANDEZ, RUBEN DARIO RUIZ, JOSE MANUEL TOVAR MESA, SANDRA PATRICIA GODOY BONILLA, JUAN JOSE BRAVO BASTIDAS"
00000000003965,False,Libro resultado de investigación,Fisiología de la maduración de frutas,Colombia,2010,58-732-069-5,Taller Editorial Universidad Del Cauca,HECTOR SAMUEL VILLADA CASTILLO
00000000005833,False,Libro resultado de investigación,"Retos de la actualidad en la valoración de competitividad, desarrollo, bienestar e innovación social para la investigación",Colombia,2019,978-958-651-653-1,Universidad Nacional Abierta Y A Distancia Unad,JULIO EDUARDO MEJIA MANZANO
00000000002153,False,Libro resultado de investigación,"Silvia, La Suiza De América: Su Riqueza Natural, Cultural Y Económica",Colombia,2008,978-958-9451-69-4,Universidad del Cauca,"LUIS FELIPE CALAMBAS, SANDRA PATRICIA GODOY BONILLA, SILVIO ANDRES MOSQUERA SANCHEZ, ALEJANDRO TOLEDO TOVAR"
00000000002153,False,Libro resultado de investigación,Machine Learning aplicado a señales fonocardiográficas,España,2020,978-620-2-11280-2,Editorial Académica Española,"MARIO FERNANDO JOJOA ACOSTA, HAROLD ARMANDO ROMO ROMERO"
00000000002153,False,Libro resultado de investigación,Soluciones de Conectividad en comunidades andinas,Colombia,2018,978958484341,Samava Ediciones EU,"CLAUDIA MILENA HERNANDEZ BONILLA, VIRGINIA SOLARTE MUNOZ"
00000000002153,False,Libro resultado de investigación,Soluciones de conectividad en comunidades Andinas. Una visión desde la práctica,Colombia,2018,9789584843418,Samava Ediciones EU,"VIRGINIA SOLARTE MUNOZ, CLAUDIA MILENA HERNANDEZ BONILLA"
00000000002153,False,Libro resultado de investigación,Detección De Señal En Mimo,Colombia,2011,978-3-8454-9314-5,EDITORIAL ACADEMICA ESPAÑOLA,CLAUDIA MILENA HERNANDEZ BONILLA
00000000002153,False,Libro resultado de investigación,Probabilidad Y Procesos Estocásticos Con Aplicación En Telecomunicaciones,España,2011,978-3-8465-7670-0,Editorial Académica Española,HAROLD ARMANDO ROMO ROMERO
00000000002153,False,Libro resultado de investigación,"Modelos, Diseños Y Radioenlaces",Colombia,2011,978-958-732-076-3,Editorial Universidad Del Cauca,"CLAUDIA MILENA HERNANDEZ BONILLA, CAROLINA CASTRILLON OJEDA, JAIRO ELICIO TOCANCIPA FALLA"
00000000000694,False,Libro resultado de investigación,Travaux Sur L´Identification Et La Commande Des Robots Parallèles,Alemania,2010,978-613-1-50735-9,Editions Universitaires Européennes,OSCAR ANDRES VIVAS ALBAN
00000000008160,False,Libro resultado de investigación,Alternativas Y Exploración De Nfc En El Entorno Universitario. Caso De Estudio - Universidad Del Cauca.,Estados Unidos,2012,978-0-9833210-4-0,Research and Innovation R&I Book,"HECTOR FABIO LAME LOPEZ, MANUEL FERNANDO SALAZAR AVIRAMA, CATALINA IBETH CORDOBA PALADINEZ, ANGELA CHANTRE ASTAIZA, GUSTAVO ADOLFO RAMIREZ GONZALEZ"
00000000008159,False,Libro resultado de investigación,"Geografía Física Y Política De La Confederación Granadina. Estado De Cundinamarca Y Bogotá: Antiguas Provincias De Bogotá, Mariquita, Neiva Y San Martín. Volumen Ii. Obra Dirigida Por El General Agustín Codazzi",Colombia,2003,9589306047,EDICUNDI,"APOLINAR FIGUEROA CASAS, GUIDO BARONA BECERRA, CAMILO DOMINGUEZ OSSA, AGUSTO J GOMEZ LOPEZ"
00000000008159,False,Libro resultado de investigación,Cartilla De Educacion Ambiental Educando Para Formar Sembradores De Agua,Colombia,2007,978-958-9451-44-1,Univesidad Del Cauca,"SAMIR CARLOS JOAQUI DAZA, APOLINAR FIGUEROA CASAS, JUAN PABLO MARTINEZ IDROBO"
00000000008159,False,Libro resultado de investigación,"Memorias diplomado en biologia, ecologia y taxonomia de Scarabaeoidea",Colombia,2007,958-720-201-9,Centro Editorial Universidad Del Valle,MARIA CRISTINA GALLEGO ROPERO
00000000008159,False,Libro resultado de investigación,"El Macizo Colombiano, Diversidad, Potencialidades Y Conservación Vegetal",Colombia,2007,958-9451-22-5,Editorial Universidad Del Cauca,"DIEGO JESUS MACIAS PINTO, BERNARDO RAMIRO RAMIREZ PADILLA, GISELLA MABEL PAZ PERAFAN, GIOVANNI VARONA BALCAZAR, LAURA VICTORIA MAMIAN GUZMAN"
00000000008159,False,Libro resultado de investigación,Geoökologische Untersuchungen im PNN Puracé / Kolumbien Ein Ansatz zur Optimierung der Erfassung von Geo- und Bio-Ressourcen in hochandinen,Alemania,2006,061200605310014131,Ökosystemen,VOLKER HECK
00000000008159,False,Libro resultado de investigación,Guía Ilustrada De Géneros De Melastomataceae Y Memecylaceae De Colombia,Colombia,2006,9588151678,Editorial López,"HUMBERTO MENDOZA CIFUENTES, BERNARDO RAMIRO RAMIREZ PADILLA"
00000000008159,False,Libro resultado de investigación,"Geografía Física De La Confederación Granadina, Comisión Corográfica Estudio De Boyacá",Colombia,2003,958-701-338-7,Universidad Nacional De Colombia Universidad Pedagogica Y Tecnologica De Colombia,"APOLINAR FIGUEROA CASAS, GUIDO BARONA BECERRA, CAMILO DOMINGUEZ OSSA, AGUSTO J GOMEZ LOPEZ"
00000000008159,False,Libro resultado de investigación,"Geografía Física Y Política De La Confederación Granadina. Volumen I: Estado Del Cauca. Tomo Ii : Chocó, Buenaventura, Cauca Y Popayán. Territorio Del Caquetá. Tomo Iii: Provincias De Pasto, Túquerres Y Barbacoas",Colombia,2002,958-9475-26-4,Editorial Universidad Del Cauca,"APOLINAR FIGUEROA CASAS, GUIDO BARONA BECERRA, CAMILO DOMINGUEZ OSSA, AGUSTO GOMEZ LOPEZ"
00000000008159,False,Libro resultado de investigación,Memorias Ii Festival De La Ciencia La Tecnologia Y El Medio Ambiente Para El Departamento Del Cauca,Colombia,2008,978-958-732-005-3,Ediorial Universidad Del Cauca,SAMIR CARLOS JOAQUI DAZA
00000000008159,False,Libro resultado de investigación,"Geografía Física Y Política De La Confederación Granadina. Volumen Vi: Estado Del Istmo De Panamá. Provincias De Chiriquí, Veraguas, Azuero Y Panamá",Colombia,2002,958-701-194-5,Universidad Nacional de Colombia,"APOLINAR FIGUEROA CASAS, GUIDO BARONA BECERRA, CAMILO DOMINGUEZ OSSA, AGUSTO J GOMEZ LOPEZ"
00000000008159,False,Libro resultado de investigación,Vergleichende Untersuchungen von typischen Geoökotopen im Municipio (Gemeinde) Caicedonia/Valle/Kolumbien auf Basis von GÖK und POT,Alemania,2000,061-20000701,No Aplica,VOLKER HECK
00000000008159,False,Libro resultado de investigación,Plantas Con Flores De La Planada. Guía Ilustrada De Familias Y Géneros,Colombia,2000,958-96529-9-9,Panamericana formas e impresos S.A.,"BERNARDO RAMIRO RAMIREZ PADILLA, HUMBERTO MENDOZA CIFUENTES"
00000000008159,False,Libro resultado de investigación,Evaluación De Impacto Ambiental: Un Instrumetno Para El Desarrollo,Colombia,1998,958-96351-1-3,Programa Editorial Universidad Autonoma de Occidente,"APOLINAR FIGUEROA CASAS, JUAN SANCHEZ DIAZ, RAFAEL CONTRERAS RENGIFO"
00000000008160,False,Libro resultado de investigación,Manejo De Energía En Android. Prácticas Para Periféricos Específicos,Estados Unidos,2013,978-0-9898393-1-0,Research and Innovation R&I Book,"GUSTAVO ADOLFO RAMIREZ GONZALEZ, JOHAN ALBERTO GOMEZ GIRON, MANUEL FERNANDO FUENTES AMAYA, FULVIO YECID VIVAS CANTERO"
00000000008160,False,Libro resultado de investigación,ADQUISICIÓN DE SISTEMAS DE INFORMACIÓN PARA REGISTROS CLÍNICOS ELECTRÓNICOS. UN METODO FORMAL BASADO EN EL ESTÁNDAR ISO/IEC 12207,Estados Unidos,2012,100983321094,Research and Innovation R&I Book,"MARIA ANGELICA FERNANDEZ, JUAN CAMILO OSPINA QUINTERO, DIEGO MAURICIO LOPEZ GUTIERREZ, GUSTAVO ADOLFO RAMIREZ"
00000000008160,False,Libro resultado de investigación,Integración De Pizarras Interactivas De Bajo Costo Con Un Lms. Propuesta Para El Caso .Lrn - Universidad Del Cauca,Estados Unidos,2012,978-0-9833210-8-8,Research and Innovation Book R&B,"JHON JAIRO IBARRA SAMBONI, JUAN SEBASTIAN MEJIA VALLEJO, GUSTAVO ADOLFO RAMIREZ GONZALEZ"
00000000008159,False,Libro resultado de investigación,Guía Ambiental Hortifrutícola de Colombia,Colombia,2009,978-958-8491-25-7,Ministerio De Ambiente Vivienda Y Desarrollo Territorial,APOLINAR FIGUEROA CASAS
00000000000668,False,Libro resultado de investigación,La comunida negra en Paéz: un acercamiento arquo-histórico al poblamiento afrodescendiente en el septor del salado entre los siglos XVIII y XIx.,Colombia,2019,13-9789587748536,Universidad De Los Andes,JULIAN ANDRES ESCOBAR TOVAR
00000000002726,False,Libro resultado de investigación,Hojas Sin Nombre,Colombia,2005,9589475361,Universidad del Cauca,JUAN CARLOS PINO CORREA
00000000000668,False,Libro resultado de investigación,Planificaciòn Familiar Para Comunidades Indigenas,Colombia,2011,978-958-44-9291-3,samada,PAOLA ANDREA TOVAR TOVAR
00000000000668,False,Libro resultado de investigación,Etnohistoria Y Bioarqueologia Del Municipio De Candelaria Valle Del Cauca,Colombia,2011,9789584489968,Empresas SAMAVA,ELIZABETH TABARES TRUJILLO
00000000000668,False,Libro resultado de investigación,El Macizo Colombiano: Una Región En Permanente Construcción,Colombia,2007,978-958-44-2968-1,Fundación espacio abierto,CAROLINA DEL CAIRO SILVA
00000000000668,False,Libro resultado de investigación,Afrodita Barroca. Fragmentos para el estudio de una sensibilidad de la cultura. Popayán siglo XVII y XVIII,Ecuador,2007,978-9978-22,Abya - Yala,ANDREA PANTOJA BARCO
00000000000668,False,Libro resultado de investigación,El Niño En El Pacífico Colombiano - Perspectivas Interdisciplinarias De La Investigación En Salud,Colombia,2005,958-9475-97-3,Editorial Universidad Del Cauca,"ELIZABETH TABARES TRUJILLO, BEATRIZ ALVARADO"
00000000002726,False,Libro resultado de investigación,"Jóvenes, Radio Y Ciudadanía",Colombia,2006,9589758436,Axis Mundi,ALEXANDER BUENDIA ASTUDILLO
00000000002726,False,Libro resultado de investigación,Buscando A Juan Tama,Colombia,2004,9583361399,Axis Mundi,"ALEXANDER BUENDIA ASTUDILLO, DIEGO ARMANDO GIRALDO"
00000000008159,False,Libro resultado de investigación,"Boletín De Resultados Popayán - III Encuesta Nacional De Percepción Pública De La Ciencia Y La Tecnología, Colombia 2012",Colombia,2013,978-958-57775-4-5,Observatorio Colombiano de Ciencia y Tecnología,JUAN PABLO MARTINEZ IDROBO
00000000008159,False,Libro resultado de investigación,Estrategias Piloto de Adaptación al Cambio Climático en Fuentes abastecedoras de los acueductos en los municipios de Cajibío y Popayán,Colombia,2013,978-958-58320,Centro Internacional de Investigación e Innovación del Agua (CIAgua),"MONICA PATRICIA VALENCIA ROJAS, APOLINAR FIGUEROA CASAS, JUAN PABLO MARTINEZ IDROBO, SAMIR CARLOS JOAQUI DAZA, VICTORIA EUGENIA CEBALLOS SARRIA, SILVIO ANDRES ORDONEZ ZUNIGA, JUAN DIEGO OTERO SARMIENTO, DAYAN GONZALEZ QUIJANO, DIANA MARCELA RUIZ ORDONEZ"
00000000008159,False,Libro resultado de investigación,Plan Departamental de Ciencia Tecnología e Innovación del Cauca - Plan ConCiencia Cauca,Colombia,2013,978-958-57044-8-0 v,Gobernacion Del Cauca,"FERNANDO ANDRES MUNOZ GOMEZ, APOLINAR FIGUEROA CASAS, JUAN DIEGO OTERO SARMIENTO, JUAN PABLO MARTINEZ IDROBO, SAMIR CARLOS JOAQUI DAZA, MONICA PATRICIA VALENCIA ROJAS, DIANA MARCELA RUIZ ORDONEZ, ADOLFO PLAZAS TENORIO, NILSA LORENA ALVEAR NARVAEZ, MARIA CRISTINA ORDONEZ DIAZ, LUZ STELLA PEMBERTHY GALLO"
00000000008159,False,Libro resultado de investigación,Comparacion Estructural Y Linguistica De Procesos De Negocio Semanticos,Estados Unidos,2012,978-0-9833210-5-7,Research & Innovation Book Academic Publishing,"DAVID CAMILO CORRALES MUNOZ, JOSE EDUARDO GOMEZ DAZA, JUAN CARLOS CORRALES MUNOZ"
00000000008159,False,Libro resultado de investigación,El cambio climático en ecosistemas de altamontaña,Colombia,2012,en tramite,Editorial Unicauca,"NILSA LORENA ALVEAR NARVAEZ, VICTORIA EUGENIA CEBALLOS SARRIA, APOLINAR FIGUEROA CASAS"
